,title,price,rating,num_ratings,url
422,"Metafields or custom fields in Shopify products, Collections or Orders",200.0,4.9,204,https://www.upwork.com/services/product/additional-or-custom-meta-fields-in-shopify-products-without-any-app-1427248723054600192
423,Statistical data analysis in R programming,50.0,5.0,13,https://www.upwork.com/services/product/statistical-data-analysis-in-r-programming-1570296137113735168
424,"Web Scraping, Data Mining, and Web Extraction Services",50.0,5.0,10,https://www.upwork.com/services/product/web-scraping-data-mining-and-web-extraction-services-1397461777518968832
425,A File with Data Scraped from a Website(s),50.0,5.0,18,https://www.upwork.com/services/product/a-file-with-data-scraped-from-a-website-s-1499308686951165952
426,Fantastic Data Entry results!,15.0,4.9,44,https://www.upwork.com/services/product/fantastic-data-entry-results-1330875917626224640
427,Big data analysis done in BigQuery using SQL.,150.0,5.0,43,https://www.upwork.com/services/product/i-will-do-big-data-analysis-in-bigquery-using-sql-1314891824718553088
428,"Data Entry, Data Cleanup, Web Research, Data Validation, Data Mining",22.0,4.9,281,https://www.upwork.com/services/product/admin-customer-support-data-entry-data-cleanup-web-research-data-validation-data-mining-1554929796211834880
429,Data fetched from Bullhorn,200.0,4.9,30,https://www.upwork.com/services/product/data-fetched-from-bullhorn-1570672412523683840
430,A fantastic Shopify Data Entry service,25.0,4.9,160,https://www.upwork.com/services/product/admin-customer-support-a-fantastic-shopify-data-entry-service-1571499405172965376
431,All type of professional data entry services,15.0,4.9,41,https://www.upwork.com/services/product/all-type-of-professional-data-entry-services-1381943106264666112
432,"Data entry, data mining, accuracy verification service",20.0,4.9,86,https://www.upwork.com/services/product/admin-customer-support-data-entry-data-mining-accuracy-verification-service-1574314600664887296
433,Business Directory Data Gathering & Research Service To Grow Your Business!,50.0,5.0,50,https://www.upwork.com/services/product/business-directory-data-gathering-research-service-for-grow-your-business-1493921763113840640
434,Fantastic data entry support.,15.0,4.9,52,https://www.upwork.com/services/product/a-fantastic-virtual-assistant-data-entry-web-research-support-1352545720050507776
435,Data processing and advance formation in excel and google sheet,30.0,5.0,42,https://www.upwork.com/services/product/data-processing-based-on-excel-google-spreadsheet-and-data-scraping-service-1310654362540544000
436,Python based tool for data reporting and visualization,40.0,5.0,36,https://www.upwork.com/services/product/python-based-tool-for-data-reporting-and-visualization-1455489213610967040
437,Expert Web scraper To Scrap Web Data,65.0,4.9,14,https://www.upwork.com/services/product/development-it-expert-web-scraper-to-scrap-web-data-1324017945744138240
438,GDS report from your digital marketing data,200.0,4.6,137,https://www.upwork.com/services/product/gds-report-from-your-digital-marketing-data-1399336199926771712
439,"Web Scraping, Data Extraction, Data Scraping and QA service",100.0,5.0,31,https://www.upwork.com/services/product/web-scraping-data-extraction-data-scraping-and-qa-service-1366742410436792320
440,Your data scraped anywhere from internet,50.0,5.0,13,https://www.upwork.com/services/product/your-data-scraped-anywhere-from-internet-1345685505817264128
441,100% ACCURATE & AFFORDABLE Data Entry work within 12 hours,15.0,4.6,40,https://www.upwork.com/services/product/100-accurate-affordable-data-entry-work-within-12-hours-1382569216126832640
442,Big Data and ETL consultancy related services.,100.0,4.9,12,https://www.upwork.com/services/product/big-data-and-etl-consultancy-related-services-1332695992309817344
443,A Data Entry Specialist,20.0,5.0,134,https://www.upwork.com/services/product/a-data-entry-specialist-1325571452466544640
444,Python web scraper and crawler for dynamic websites,100.0,5.0,128,https://www.upwork.com/services/product/javascript-enabled-dynamic-website-scrapped-with-automated-python-script-1325474499985641472
445,"Excel data entry, PDF to excel, data analysis and web research",10.0,4.7,103,https://www.upwork.com/services/product/excel-data-entry-pdf-to-excel-data-analysis-and-web-research-1420253261957443584
446,Medical and health Data Annotation,100.0,4.8,109,https://www.upwork.com/services/product/medical-and-health-data-annotation-1532729455989231616
447,"Fastest data entry, web research ,Google spreadsheet help within 5 hours",15.0,4.9,62,https://www.upwork.com/services/product/your-virtual-assistant-for-data-entry-1341314693899558912
448,"A Data Entry Specialist,Convert PDF to Word Format and Excel Format",15.0,4.9,230,https://www.upwork.com/services/product/a-data-entry-specialist-convert-pdf-to-word-format-and-excel-format-1551122911788449792
449,"B2B Lead Generation, Data Mining, Data Cleansing",18.0,5.0,107,https://www.upwork.com/services/product/b2b-lead-generation-data-mining-data-cleansing-1550472897259192320
450,Virtual assistant for data entry data collection web research,10.0,4.0,82,https://www.upwork.com/services/product/admin-customer-support-virtual-assistant-for-data-entry-data-collection-web-research-1382566189048565760
451,Nvivo Training to manage qualitative data analysis,100.0,4.8,12,https://www.upwork.com/services/product/nvivo-training-to-manage-qualitative-data-analysis-1398336906487881728
452,An SPSS research report moving science forward,90.0,5.0,149,https://www.upwork.com/services/product/an-spss-research-report-moving-science-forward-1506008786665332736
453,Data entry service as a virtual assistant,12.0,5.0,26,https://www.upwork.com/services/product/data-entry-service-as-a-virtual-assistant-1322512934959546368
454,"A system, Upload raw data file and get expected data file",50.0,4.9,10,https://www.upwork.com/services/product/a-system-upload-raw-data-file-and-get-expected-data-file-1435066325891719168
455,Google Data Studio Interactive Dashboard,100.0,4.0,16,https://www.upwork.com/services/product/development-it-advanced-google-data-studio-dashboard-1575517967139844096
456,"Web Browser Automation, Action Macros, Data Extractor/Processor",200.0,4.9,33,https://www.upwork.com/services/product/selenium-web-browser-automation-action-macros-data-extractor-processor-1516446154428878848
457,Charts and graphs to visualize data,75.0,5.0,8,https://www.upwork.com/services/product/charts-and-graphs-to-visualize-data-1408241727221182464
458,The data you need using a web scraping solution.,35.0,5.0,32,https://www.upwork.com/services/product/a-cvs-file-containing-the-data-you-need-1405978685325012992
459,"B2B Lead Generation, Contact List Building, Data Entry, With 100% accuracy",50.0,5.0,45,https://www.upwork.com/services/product/lead-generation-data-entry-web-research-with-100-accuracy-1327320824497750016
460,"Excel-based models, VBA scripts, dashboards for data visualization",50.0,4.6,9,https://www.upwork.com/services/product/an-excel-based-models-vba-scripts-dashboards-for-data-visualization-1514525874307883008
461,Fast data analytics and economic research,30.0,4.9,32,https://www.upwork.com/services/product/development-it-fast-data-analytics-and-economic-research-1314895835962376192
462,An accurate and high quality data entry service,40.0,4.8,223,https://www.upwork.com/services/product/an-accurate-and-high-quality-data-entry-service-1515251445300494336
463,"Data Entry, Admin Support, Web Research, Data Collection & CRM Data Entry",20.0,4.9,79,https://www.upwork.com/services/product/admin-customer-support-data-entry-admin-support-web-research-data-collection-crm-data-entry-1578377222484119552
464,"Accurate data entry, web research assistant, typing work and copy paste job",15.0,4.9,43,https://www.upwork.com/services/product/admin-customer-support-accurate-data-entry-web-research-assistant-typing-work-and-copy-paste-job-1563403443079221248
465,Data entry Service for CRM Software,20.0,5.0,95,https://www.upwork.com/services/product/data-entry-service-for-crm-software-1403625698107346944
466,A Data Entry/Web Research Services of High Quality & Accuracy,20.0,5.0,140,https://www.upwork.com/services/product/a-data-entry-web-research-services-of-high-quality-accuracy-1423887612378120192
467,A dynamic dashboard - perfect tool for your decision making process,50.0,5.0,106,https://www.upwork.com/services/product/a-dynamic-dashboard-perfect-tool-for-your-decision-making-process-1316807420593504256
468,"Data Entry, Data Collection, Data Mining, Web Research",10.0,4.9,61,https://www.upwork.com/services/product/data-entry-data-collection-data-mining-web-research-1505912588495286272
469,A Professional data scraping service.,50.0,5.0,14,https://www.upwork.com/services/product/a-professional-data-scraping-service-1499713221142097920
470,"CRM data cleansing, data enrichment, accuracy verification, data research",20.0,5.0,73,https://www.upwork.com/services/product/admin-customer-support-1000-crm-data-cleaned-up-to-improve-the-performance-of-your-sales-ops-team-1546977483062751232
471,All kinds of data entry and web research services,16.0,4.8,147,https://www.upwork.com/services/product/all-kinds-of-data-entry-and-web-research-services-1439207514766798848
472,An interactive Power BI Dashboard from an experienced Data Analyst,50.0,4.9,14,https://www.upwork.com/services/product/development-it-an-interactive-power-bi-dashboard-from-an-experienced-data-analyst-1401638495562518528
473,An interactive data visualization using Microsoft Excel,75.0,5.0,6,https://www.upwork.com/services/product/an-interactive-data-visualization-using-microsoft-excel-1541520847234461696
474,Safety Data Sheet On-Demand,99.0,5.0,8,https://www.upwork.com/services/product/safety-data-sheet-on-demand-1423800692964544512
475,"Virtual assistant for data entry, web research project",15.0,4.8,52,https://www.upwork.com/services/product/virtual-assistant-for-data-entry-web-research-project-1350896300673314816
476,"Amazing data science and data analysis, data cleaning project for your work",90.0,4.5,10,https://www.upwork.com/services/product/amazing-data-science-and-data-analysis-project-for-your-work-1393213880212979712
477,"Data Entry, Data Mining, Data Collection, and web research",15.0,5.0,26,https://www.upwork.com/services/product/a-best-web-scraping-for-your-business-1330069498089943040
478,An amazing SPSS traning to help jumpstart your data analytics skills.,50.0,4.9,12,https://www.upwork.com/services/product/an-amazing-spss-traning-to-help-jumpstart-your-data-analytics-skills-1457937622761078784
479,Excel data clean up and formatting services in 24 hours,15.0,4.9,23,https://www.upwork.com/services/product/excel-data-clean-up-and-formating-services-in-24-hours-1531574868417564672
480,"Any type of data entry, data collection, copy paste & typing fast services",19.0,4.9,61,https://www.upwork.com/services/product/any-type-of-data-entry-data-collection-copy-paste-typing-fast-services-1505498610489593856
481,An insightful dashboard in Google Data Studio,50.0,4.9,15,https://www.upwork.com/services/product/an-insightful-dashboard-in-google-data-studio-1323959453572653056
482,"Web scraping, data scraping, data mining, and data extraction really fast",30.0,5.0,19,https://www.upwork.com/services/product/web-scraping-data-scraping-data-mining-and-data-extraction-really-fast-1489531983379480576
